,pair1,pair2,apr,tvl,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
1142,BTCB,BNB,12.23,124622669.87,BSC,13.006992929053762,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1143,BTCB,BNB,27.98,70125.64,BSC,32.27234236837661,FARM,https://cafeswap.finance,2021-07-19,https://cafeswap.finance,BSC,C
1144,BTCB,BNB,53.09,51084865.86,BSC,69.98062458011667,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1145,BTCB,BUSD,10.31,115938688.87,BSC,10.858612443712001,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1146,BTCB,BUSD,14.32,23924634.69,BSC,15.39281640273531,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1147,BTCB,BUSD,6.51,115938687.26,BSC,6.725955037323739,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1148,BTCB,ETH,2.43,90778066.00,BSC,2.4596822333579516,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1149,BTCB,ETH,5.14,125761553.80,BSC,5.274009699215609,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1150,BTCB,ETH,11.99,125787502.15,BSC,12.736191085032388,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1151,BTCB,TBTC,33.24,5751412.22,BSC,39.409956813074906,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1152,BTCB,TBTC,65.75,5751412.22,BSC,92.88201792005597,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1153,BTCB,USDT,3.30,178947063.88,BSC,3.3548997504528666,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1154,BTCB,bBADGER,2.98,2377875.98,BSC,3.0247210433192784,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1155,BTCB,bBADGER,32.39,2377875.98,BSC,38.23104951385936,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1156,BTCB,bDIGG,8.13,2019213.99,BSC,8.46864368988327,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1157,BTCB,bDIGG,38.47,2019213.99,BSC,46.88758945956988,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1158,BTCST,BNB,7.42,7429334.14,BSC,7.701406665432686,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1159,BTCST,BNB,101.36,7429334.14,BSC,175.1634843094723,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1160,BTG,ETH,0.13588932,1.3035189999999999,ETH,0.1359814380703206,FARM,Sushi,2021-07-19,Sushi,ETH,A
1161,BTG,ETH,0.13588932,1.3035189999999999,ETH,0.1359814380703206,POOL,Sushi,2021-07-19,Sushi,ETH,A
1162,BTR,BUSD,164.21,2431516.12,BSC,414.70164479826116,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1163,BTSG,ETH,3.9554878800000006,51945.0089886,ETH,4.034536076152517,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1164,BTSG,ETH,3.9554878800000006,51945.0089886,ETH,4.034536076152517,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1165,BTT,BNB,2.72,12379396.64,BSC,2.7572255500569964,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1166,BTT,BNB,60.85,12375677.40,BSC,83.67419830670867,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1167,BTU,QUICK,0,0.33,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
1168,BTY,DOGY,0.09325127999999999,97.8841237,ETH,0.0932946532910428,FARM,Sushi,2021-07-19,Sushi,ETH,A
1169,BTY,DOGY,0.09325127999999999,97.8841237,ETH,0.0932946532910428,POOL,Sushi,2021-07-19,Sushi,ETH,A
1170,BTY,ETH,0.17279339999999999,234.0844527,ETH,0.1729423641047667,FARM,Sushi,2021-07-19,Sushi,ETH,A
1171,BTY,ETH,0.17279339999999999,234.0844527,ETH,0.1729423641047667,POOL,Sushi,2021-07-19,Sushi,ETH,A
1172,BTY,LTY,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
1173,BTY,LTY,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
1174,BUIDL,ETH,0.04880556,20.756830899999997,ETH,0.04881743920197579,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1175,BUIDL,ETH,0.04880556,20.756830899999997,ETH,0.04881743920197579,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1176,BUIDL,OXT,0.0,2.5885913,ETH,0.0,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1177,BUIDL,OXT,0.0,2.5885913,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1178,BUIDL,WHALE,0.0,37.5123267,ETH,0.0,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1179,BUIDL,WHALE,0.0,37.5123267,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1180,BUNNY,BNB,34.84,22676350.68,BSC,41.656344357549415,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1181,BURN,,0,,BSC,0.0,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1182,BURN,,0,,AVAX,0.0,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
1183,BUSD,ADX,192.86,2157926.77,BSC,584.5028857828017,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1184,BUSD,ALPACA,38.31,19650008.67,BSC,46.65300376772055,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1185,BUSD,AMPL,106.65,7078987.41,BSC,190.06791980979526,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1186,BUSD,AUTO,42.55,2477289.57,BSC,52.997619818175565,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1187,BUSD,BAKE,103.16,6178402.64,BSC,180.14718358798117,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1188,BUSD,BANANA,23.33,7911404.20,BSC,26.266614263133015,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1189,BUSD,BANANA,127.65,7911402.51,BSC,257.61008693846804,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
1190,BUSD,BNB,7.37,30630057.36,BSC,7.6475803251705665,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1191,BUSD,BNB,3.85,469211064.16,BSC,3.92486183312335,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1192,BUSD,BNB,20.50,44540660.03,BSC,22.745442667596127,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1193,BUSD,BNB,8.34,1743313.19,BSC,8.69661569423792,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1194,BUSD,BNB,26.24,10436896.02,BSC,29.992390086928733,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
1195,BUSD,BNB,13.14,469210975.43,BSC,14.039689311961201,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1196,BUSD,BNB,38.35,169261.69,BSC,46.7116151407458,FARM,https://cafeswap.finance,2021-07-19,https://cafeswap.finance,BSC,C
1197,BUSD,BNB,63.56,3706574.14,BSC,88.71112756914268,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1198,BUSD,BREW,145.05,774370.36,BSC,325.300371315182,FARM,https://cafeswap.finance,2021-07-19,https://cafeswap.finance,BSC,C
1199,BUSD,BTCB,10.31,115938688.87,BSC,10.858612443712001,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1200,BUSD,BTCB,14.32,23924634.69,BSC,15.39281640273531,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1201,BUSD,BTCB,6.51,115938687.26,BSC,6.725955037323739,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1202,BUSD,BTR,164.21,2431516.12,BSC,414.70164479826116,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1203,BUSD,CHR,4.48,10389491.05,BSC,4.581580015279818,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1204,BUSD,CHR,79.94,10389491.05,BSC,122.2262627242023,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1205,BUSD,Cake,7.71,36602680.80,BSC,8.014129158311434,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1206,BUSD,Cake,42.03,36602661.80,BSC,52.20501309456071,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1207,BUSD,DAI,6.64,4692204.22,BSC,6.864763980516164,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1208,BUSD,DAI,8.12,8189594.75,BSC,8.457799781598974,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
1209,BUSD,DAI,7.28,53246096.56,BSC,7.550760508611742,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1210,BUSD,DERI,197.23,1919639.56,BSC,614.9128036110243,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1211,BUSD,DEXE,25.99,900045.35,BSC,29.66804677064394,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1212,BUSD,DEXE,83.81,900045.35,BSC,130.9749928719156,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1213,BUSD,DFD,10.21,2166618.99,BSC,10.747840364113536,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1214,BUSD,DFD,174.32,2166618.99,BSC,469.1936591599363,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1215,BUSD,EGG,2.71,1493735.45,BSC,2.746951105487616,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1216,BUSD,ETH,24.56,22400496.47,BSC,27.82825354674847,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1217,BUSD,ETH,0.10391159999999999,47.152402099999996,ETH,0.10396545874513663,FARM,Sushi,2021-07-19,Sushi,ETH,A
1218,BUSD,ETH,0.10391159999999999,47.152402099999996,ETH,0.10396545874513663,POOL,Sushi,2021-07-19,Sushi,ETH,A
1219,BUSD,FOR,3.59,3931575.67,BSC,3.6550356185165223,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1220,BUSD,FOR,95.73,3931575.67,BSC,160.1392338075258,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1221,BUSD,FORM,119.96,3849420.44,BSC,231.22675679413547,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1222,BUSD,HAKKA,15.99,2423299.89,BSC,17.33524407677589,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1223,BUSD,HAKKA,31.12,2423299.89,BSC,36.488122523694685,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1224,BUSD,HOO,13.01,3448106.99,BSC,13.891587056239452,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1225,BUSD,HOO,109.11,3448106.99,BSC,197.27053246137842,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1226,BUSD,IOTX,81.75,4603718.45,BSC,126.27612887308305,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1227,BUSD,KUN,2.18,2129209.53,BSC,2.2038690822175244,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1228,BUSD,KUN,177.17,2129209.53,BSC,485.56907857296096,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1229,BUSD,LINA,9.70,5393250.30,BSC,10.184617430449405,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1230,BUSD,LINA,70.78,5393250.30,BSC,102.81308610554936,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1231,BUSD,MATH,9.38,3823442.49,BSC,9.832682036848928,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1232,BUSD,MATH,98.56,3823442.49,BSC,167.58623323687476,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1233,BUSD,MDX,9.08,13457202.64,BSC,9.503760795742133,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1234,BUSD,MTRG,210.02,1793006.86,BSC,711.8787592457778,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1235,BUSD,MX,53.04,8126636.01,BSC,69.8957788327984,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1236,BUSD,MX,92.58,8126636.01,BSC,152.09299577461513,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1237,BUSD,NULS,35.20,5640289.11,BSC,42.16673565489246,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1238,BUSD,NULS,66.73,5640289.11,BSC,94.7780963398886,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1239,BUSD,O3,133.83,7394404.38,BSC,280.3236793513358,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1240,BUSD,OIN,183.35,2067415.77,BSC,522.7097074038638,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1241,BUSD,ONE,27.37,2772649.78,BSC,31.468544608509387,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1242,BUSD,ORBS,99.04,3826942.76,BSC,168.87025069789,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1243,BUSD,PMON,185.48,2028335.48,BSC,536.047581650307,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1244,BUSD,QKC,18.34,4002335.30,BSC,20.123949873846048,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1245,BUSD,QKC,188.19,4002335.30,BSC,553.4299676795569,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1246,BUSD,RAMP,3.07,4929101.13,BSC,3.117477338998409,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1247,BUSD,RAMP,76.39,4929101.13,BSC,114.49188925193847,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1248,BUSD,SUSHI,29.60,1931963.04,BSC,34.430888780600434,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1249,BUSD,TCT,71.37,1089320.73,BSC,104.01088092219783,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1250,BUSD,TITAN,119.61,6293132.64,BSC,230.07326841970323,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1251,BUSD,TPT,12.39,10015680.02,BSC,13.18788778640183,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1252,BUSD,TPT,37.72,10015680.02,BSC,45.791193464564415,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1253,BUSD,TUSD,3.16,80736415.14,BSC,3.210316916985012,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1254,BUSD,TUSD,9.32,80736415.14,BSC,9.766819060240861,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1255,BUSD,TXL,39.62,1906807.75,BSC,48.584721095743255,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1256,BUSD,UBXT,160.06,2353846.87,BSC,393.86931234403744,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1257,BUSD,USDC,1.24913268,980794.1283436001,ETH,1.2569452857389862,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1258,BUSD,USDC,1.24913268,980794.1283436001,ETH,1.2569452857389862,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1259,BUSD,USDC,1.29,3410282.02,BSC,1.2983333025133215,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1260,BUSD,USDC,9.19,11803862.82,BSC,9.624251034534481,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
1261,BUSD,USDC,6.02,128028669.25,BSC,6.204366320907062,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1262,BUSD,USDC,47.78,58363974.51,BSC,61.20191807341333,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1263,BUSD,USDT,2.41,271140445.65,BSC,2.4391937042518297,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1264,BUSD,USDT,3.09,296780135.79,BSC,3.138101156466222,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1265,BUSD,USDT,2.58,17684776.82,BSC,2.6134765186638376,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1266,BUSD,USDT,7.62,8735072.82,BSC,7.916980566699694,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
1267,BUSD,USDT,5.14,296886478.12,BSC,5.274009699215609,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1268,BUSD,USDT,6.51,691194.00,BSC,6.725955037323739,FARM,https://cafeswap.finance,2021-07-19,https://cafeswap.finance,BSC,C
1269,BUSD,USDT,25.84,6004841.97,BSC,29.47382829585232,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1270,BUSD,UST,2.60,43173235.40,BSC,2.633999809916232,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1271,BUSD,UST,8.75,43173331.01,BSC,9.14308192706228,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1272,BUSD,VAI,5.42,50915887.81,BSC,5.569147232257765,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1273,BUSD,VAI,7.41,50915887.41,BSC,7.690639250558884,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1274,BUSD,WELL,122.50,3076514.58,BSC,239.7191079800687,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1275,BUSD,WINGS,24.54,443033.37,BSC,27.802707632969437,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1276,BUSD,WMASS,96.45,785002.05,BSC,162.01404189731633,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1277,BUSD,bCFX,10.74,7695777.87,BSC,11.336192826139602,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1278,BUSD,bCFX,97.99,7695777.87,BSC,166.06940278401402,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1279,BUSD,fUSDT,17.23,923396.38,FANTOM,18.798589179096336,FARM,https://app.spiritswap.finance,2021-07-19,https://app.spiritswap.finance,FANTOM,B
1280,BUSD,xMARK,7.75,3606490.12,BSC,8.05733430040294,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1281,BUSD,xMARK,208.91,3606490.12,BSC,702.9675920814996,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1282,BUX,BNB,38.43,1295236.60,BSC,46.8289079773895,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
1283,BUX,BNB,59.49,1295236.60,BSC,81.19719427696457,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
1284,BUY,USDT,1.10759448,5209.9867595999995,ETH,1.113734024653601,FARM,Sushi,2021-07-19,Sushi,ETH,A
1285,BUY,USDT,1.10759448,5209.9867595999995,ETH,1.113734024653601,POOL,Sushi,2021-07-19,Sushi,ETH,A
1286,BZRX,ETH,4.90187508,406382.81627229997,ETH,5.023658678471032,FARM,Sushi,2021-07-19,Sushi,ETH,A
1287,BZRX,ETH,8.207481,92108.6743913,ETH,8.552700027436488,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1288,BZRX,ETH,4.90187508,406382.81627229997,ETH,5.023658678471032,POOL,Sushi,2021-07-19,Sushi,ETH,A
1289,BZRX,ETH,8.207481,92108.6743913,ETH,8.552700027436488,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1290,BakerySoccerStakingPower,,0,,BSC,0.0,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1291,BarkingNFTStakingPower,,0,,BSC,0.0,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1292,Boardroom,,0,,ETH,0.0,FARM,https://www.arthcoin.com,2021-07-19,https://www.arthcoin.com,ETH,C
1293,Bone,ETH,0.09085836,21.796943900000002,ETH,0.0908995355207054,FARM,Sushi,2021-07-19,Sushi,ETH,A
1294,Bone,ETH,0.09085836,21.796943900000002,ETH,0.0908995355207054,POOL,Sushi,2021-07-19,Sushi,ETH,A
1295,C20,ETH,1.0330548000000002,382477.3803874,ETH,1.0383944625567576,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1296,C20,ETH,1.0330548000000002,382477.3803874,ETH,1.0383944625567576,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1297,CAFE,ETH,0.0,0.17530120000000002,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
1298,CAFE,ETH,0.0,0.17530120000000002,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
1299,CAN,ETH,0.0,2.5653953,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
1300,CAN,ETH,0.0,2.5653953,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
1301,CANNA,ETH,0.0,2009.6929057000002,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
1302,CANNA,ETH,0.0,2009.6929057000002,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
1303,CAP,ETH,0.17011224000000003,204.9614741,ETH,0.17025661586722585,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1304,CAP,ETH,0.17011224000000003,204.9614741,ETH,0.17025661586722585,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1305,CAPS,ETH,6.586468080000001,51288.114067,ETH,6.807582887311003,FARM,Sushi,2021-07-19,Sushi,ETH,A
1306,CAPS,ETH,6.586468080000001,51288.114067,ETH,6.807582887311003,POOL,Sushi,2021-07-19,Sushi,ETH,A
1307,CAPS,USDT,0.1921506,0.06385489999999999,ETH,0.19233482081233433,FARM,Sushi,2021-07-19,Sushi,ETH,A
1308,CAPS,USDT,0.1921506,0.06385489999999999,ETH,0.19233482081233433,POOL,Sushi,2021-07-19,Sushi,ETH,A
1309,CAPY,ETH,589460.034624,374.122744,ETH,,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1310,CAPY,ETH,589460.034624,374.122744,ETH,,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1311,CAR,,196.70,,BSC,611.1540188184609,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1312,CAR,BNB,239.93,324103.03,BSC,992.9314462243273,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
1313,CATE,ETH,2.74011768,58864.0279944,ETH,2.7778984530016926,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1314,CATE,ETH,2.74011768,58864.0279944,ETH,2.7778984530016926,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1315,CATO,USDC,6.43,110.545023,SOL,6.640623536328549,FARM,Raydium,2021-07-19,Raydium,SOL,B
1316,CATO,USDC,6.43,110.545023,SOL,6.640623536328549,POOL,Raydium,2021-07-19,Raydium,SOL,B
1317,CAVO,ETH,1.07864304,3617.3064665,ETH,1.084465256242595,FARM,Sushi,2021-07-19,Sushi,ETH,A
1318,CAVO,ETH,1.07864304,3617.3064665,ETH,1.084465256242595,POOL,Sushi,2021-07-19,Sushi,ETH,A
1319,CC10,ETH,25.81,820169.78,PLOYGON,29.435019427586194,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
1320,CC10,ETH,1.79153892,958627.8112888,ETH,1.8076384844245785,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1321,CC10,ETH,1.79153892,958627.8112888,ETH,1.8076384844245785,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1322,CC10,QUICK,57.27,489646.37,PLOYGON,77.22522131014536,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
1323,CCAI,USDC,9.12,49350.664625,SOL,9.547560139513966,FARM,Raydium,2021-07-19,Raydium,SOL,B
1324,CCAI,USDC,9.12,49350.664625,SOL,9.547560139513966,POOL,Raydium,2021-07-19,Raydium,SOL,B
1325,CCV1,ETH,0.0,0.0,ETH,0.0,FARM,Sushi,2021-07-19,Sushi,ETH,A
1326,CCV1,ETH,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
1327,CDSD,USDC,1.59523884,25501.4075141,ETH,1.607995284906405,FARM,Sushi,2021-07-19,Sushi,ETH,A
1328,CDSD,USDC,1.59523884,25501.4075141,ETH,1.607995284906405,POOL,Sushi,2021-07-19,Sushi,ETH,A
1329,CEL,ETH,19.41,5069470.10,PLOYGON,21.415505751785968,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
1330,CEL,ETH,25.1776116,1480349.9046107,ETH,28.619637795867604,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1331,CEL,ETH,25.1776116,1480349.9046107,ETH,28.619637795867604,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1332,CEL,QUICK,32.48,436296.22,PLOYGON,38.35540290489643,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
1333,CELL,ETH,7.2551356799999995,1173302.4196571,ETH,7.524027389868526,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1334,CELL,ETH,7.2551356799999995,1173302.4196571,ETH,7.524027389868526,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1335,CELL,KEL,1.92935076,40720.8973811,ETH,1.9480310248757071,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1336,CELL,KEL,1.92935076,40720.8973811,ETH,1.9480310248757071,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
1337,CELR,BNB,38.36,1733047.58,BSC,46.726271633712926,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
1338,CELR,ETH,6.8393052,10730.6995749,ETH,7.077924001477509,FARM,Uniswap,2021-07-19,Uniswap,ETH,A
1339,CELR,ETH,6.8393052,10730.6995749,ETH,7.077924001477509,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
