,pair1,pair2,apr,tvl,network,apy,type_of_agriculture,dex,date,Website,Network,Grade
4201,SRM,USDT,22.27,150050.8054490742,SOL,24.93608354112411,POOL,Raydium,2021-07-19,Raydium,SOL,B
4202,SRM,YFI,2.43,48902.9363085375,SOL,2.4596822333579516,POOL,Raydium,2021-07-19,Raydium,SOL,B
4203,SS,ETH,6.08045328,8946.1140715,ETH,6.268579107378347,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4204,ST,ETH,2.56230168,2706.4252432,ETH,2.5953185431915937,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4205,STA,ETH,8.40663588,55163.196167099995,ETH,8.769054155148638,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4206,STA,WSTA,1.34588448,74851.249534,ETH,1.354957125248446,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4207,STADX,ETH,0.82364244,1168.9457064,ETH,0.8270343363336208,POOL,Sushi,2021-07-19,Sushi,ETH,A
4208,STAK,ETH,21.60864936,337071.43627,ETH,24.11303727646881,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4209,STAK,ETH,0.0,0.001041,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4210,STAKE,ETH,2.28591768,1737978.8719918,ETH,2.3121717693089128,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4211,STAKE,ETH,0.71688612,820601.4606615,ETH,0.7194548093630848,POOL,Sushi,2021-07-19,Sushi,ETH,A
4212,STBZ,ETH,0.61156788,304382.36707840004,ETH,0.6134366195859053,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4213,STEP,RAY,0.0,60.5352619925,SOL,0.0,POOL,Raydium,2021-07-19,Raydium,SOL,B
4214,STEP,SOL,191.43,1012.2957339862,SOL,574.8346818730867,POOL,Raydium,2021-07-19,Raydium,SOL,B
4215,STEP,USDC,0.73,23813457.74992077,SOL,0.7326636420765587,POOL,Raydium,2021-07-19,Raydium,SOL,B
4216,STMX,ETH,4.683456120000001,8530.0868722,ETH,4.794547481300904,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4217,STORJ,ETH,3.4294004399999998,371057.0347174,ETH,3.488715670385245,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4218,STR,MUST,0.00,16545.38,PLOYGON,0.0,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
4219,STRONG,ETH,45.178677240000006,2301176.8555477,ETH,57.06780394740836,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4220,STY,ETH,0.21633036,590.5022556,ETH,0.21656388048332254,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4221,SUM,ETH,0.02530068,17.6612738,ETH,0.025303872120563398,POOL,Sushi,2021-07-19,Sushi,ETH,A
4222,SUM,USDT,0.21378564,342.4422297,ETH,0.21401369701101736,POOL,Sushi,2021-07-19,Sushi,ETH,A
4223,SUPER,ETH,34.34,231043.39,PLOYGON,40.95049763231453,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4224,SUPER,ETH,37.366317,5726495.5777198,ETH,45.276993547676206,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4225,SUPER,ETH,112.01996976000001,53292.291573200004,ETH,206.02121315311402,POOL,Sushi,2021-07-19,Sushi,ETH,A
4226,SUPER,QUICK,47.97,147564.91,PLOYGON,61.508090900244405,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4227,SUPER,REVV,13.489303679999999,62363.4903384,ETH,14.438584905323593,POOL,Sushi,2021-07-19,Sushi,ETH,A
4228,SURF,ETH,3.18319224,6015.7139825,ETH,3.234254397106029,POOL,Sushi,2021-07-19,Sushi,ETH,A
4229,SURF,ETH,5.34141936,1461267.2205054,ETH,5.486235124045202,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4230,SUSD,$BASED,14.593619280000002,8777.5670231,ETH,15.708860399950408,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4231,SUSD,YUNO,0.0,117.7489239,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4232,SUSHI,,134.05,,FANTOM,281.158246615625,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
4233,SUSHI,,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4234,SUSHI,1INCH,0.61528176,3011.5062674,ETH,0.6171732884739045,POOL,Sushi,2021-07-19,Sushi,ETH,A
4235,SUSHI,ALCX,8.399999999999999e-07,0.0888993,ETH,8.39996072699023e-07,POOL,Sushi,2021-07-19,Sushi,ETH,A
4236,SUSHI,AMIS,0.07038588,31.2255895,ETH,0.0704105887578299,POOL,Sushi,2021-07-19,Sushi,ETH,A
4237,SUSHI,AVAX,11.94,5131409.66,AVAX,12.67985554180342,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
4238,SUSHI,BACON,0.18243792,2013.7799377,ETH,0.1826039824527559,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4239,SUSHI,BAMBOO-V2,334.50,1251.04,AVAX,2693.179299268579,FARM,https://pandaswap.exchange,2021-07-19,https://pandaswap.exchange,AVAX,C
4240,SUSHI,BAO,3.0326594400000007,103972.684226,ETH,3.078983100969479,POOL,Sushi,2021-07-19,Sushi,ETH,A
4241,SUSHI,BNB,26.08,2575525.21,BSC,29.784717286964902,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
4242,SUSHI,BUSD,29.60,1931963.04,BSC,34.430888780600434,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4243,SUSHI,CRIB,0.1301268,7.599326899999999,ETH,0.13021126939911642,POOL,Sushi,2021-07-19,Sushi,ETH,A
4244,SUSHI,DAI,1.0581804,6288.3693889,ETH,1.0637834275064817,POOL,Sushi,2021-07-19,Sushi,ETH,A
4245,SUSHI,DEV,0.18453239999999999,862.0348683999999,ETH,0.1847022984818425,POOL,Sushi,2021-07-19,Sushi,ETH,A
4246,SUSHI,DOGY,0.036087480000000005,40.3266122,ETH,0.036093974471906876,POOL,Sushi,2021-07-19,Sushi,ETH,A
4247,SUSHI,ETH,33.87,1001190.27,BSC,40.290200177896416,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
4248,SUSHI,ETH,22.50,10140884.68,BSC,25.22359071524962,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4249,SUSHI,ETH,4.49406216,154903546.76915148,ETH,4.5962856705324295,POOL,Sushi,2021-07-19,Sushi,ETH,A
4250,SUSHI,ETH,18.29261616,752436.8896050999,ETH,20.067072552012743,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4251,SUSHI,FTM,53.24,45690.05,FANTOM,70.23541544034235,FARM,https://hyperjump.fi,2021-07-19,https://hyperjump.fi,FANTOM,C
4252,SUSHI,FTM,22.41,1422282.38,FANTOM,25.111009413414685,FARM,https://app.spiritswap.finance,2021-07-19,https://app.spiritswap.finance,FANTOM,B
4253,SUSHI,FTM,57.03,1419829.21,FANTOM,76.80105412412304,FARM,https://spookyswap.finance,2021-07-19,https://spookyswap.finance,FANTOM,B
4254,SUSHI,MATIC,0.1478346,894.4142714999999,ETH,0.1479436293849945,POOL,Sushi,2021-07-19,Sushi,ETH,A
4255,SUSHI,MOUTAI,0.0,33.2227412,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4256,SUSHI,MUST,0.00,5394.90,PLOYGON,0.0,FARM,https://swap.cometh.io/#/stake,2021-07-19,,,
4257,SUSHI,OOKS,0.0,87.20091670000001,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4258,SUSHI,PNG,36.62,80285.00,AVAX,44.19789209157165,FARM,https://app.pangolin.exchange/#/png,2021-07-19,https://app.pangolin.exchange/#/png,AVAX,B
4259,SUSHI,POT,0.0,15417.280464,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4260,SUSHI,RDM,8.6444436,21285.4218084,ETH,9.027962618153618,POOL,Sushi,2021-07-19,Sushi,ETH,A
4261,SUSHI,ROT,0.73910196,7625.3144042,ETH,0.7418325215774235,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4262,SUSHI,RUNE,0.7747336799999999,3631.174522,ETH,0.7777342205746329,POOL,Sushi,2021-07-19,Sushi,ETH,A
4263,SUSHI,SAK3,0.45675216,1650.8743642999998,ETH,0.4577939917371321,POOL,Sushi,2021-07-19,Sushi,ETH,A
4264,SUSHI,SAKE,0.0,0.7936202,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4265,SUSHI,SHROOM,0.26116092,423.282884,ETH,0.26150130544557726,POOL,Sushi,2021-07-19,Sushi,ETH,A
4266,SUSHI,SON,2124.21,59.50,FANTOM,92653538044.09186,FARM,https://ftm.borgswap.exchange,2021-07-19,https://ftm.borgswap.exchange,FANTOM,C
4267,SUSHI,SRM,5.25,43662.3788180166,SOL,5.389858326351837,POOL,Raydium,2021-07-19,Raydium,SOL,B
4268,SUSHI,TOAST,0.0,11.8500099,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4269,SUSHI,UNI,0.012046200000000002,474.8290629,ETH,0.0120469235991294,POOL,Sushi,2021-07-19,Sushi,ETH,A
4270,SUSHI,USDC,5.83,5744983.577156957,SOL,6.002802290997922,POOL,Raydium,2021-07-19,Raydium,SOL,B
4271,SUSHI,USDC,0.16883472,16065.622931,ETH,0.16897693491815247,POOL,Sushi,2021-07-19,Sushi,ETH,A
4272,SUSHI,USDT,5.62,8539719.7673316,SOL,5.78046481571024,POOL,Raydium,2021-07-19,Raydium,SOL,B
4273,SUSHI,USDT,0.29946,2476.2167994,ETH,0.2999075972476506,POOL,Sushi,2021-07-19,Sushi,ETH,A
4274,SUSHI,VXC,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4275,SUSHI,YFI,0.0,49.7178939,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4276,SUSHI,xSUSHI,0.1118922,72610.41970690001,ETH,0.11195465098130519,POOL,Sushi,2021-07-19,Sushi,ETH,A
4277,SVC001,ETH,13.49558892,28907.6840804,ETH,14.445775213061518,POOL,Sushi,2021-07-19,Sushi,ETH,A
4278,SWAG,ETH,0.4367244,5876.0659888,ETH,0.43767680665278696,POOL,Sushi,2021-07-19,Sushi,ETH,A
4279,SWAMP,BNB,161.58,103945.44,BSC,401.4000344579645,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
4280,SWAP,ETH,19.98079644,1230193.4951907,ETH,22.110146916433738,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4281,SWAP,QUICK,61.66,114819.91,PLOYGON,85.1654881858273,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4282,SWG,BNB,224.36,353666.46,BSC,836.2689528642006,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4283,SWINGBY,BNB,22.09,4809691.77,BSC,24.711537193408706,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4284,SWINGBY,BNB,78.32,4809691.77,BSC,118.66286381485254,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4285,SWINGBY,ETH,0.008796,146425.45607810002,ETH,0.008796385799070272,POOL,Sushi,2021-07-19,Sushi,ETH,A
4286,SWISS,ETH,0.20594124,221202.8982904,ETH,0.20615286244265452,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4287,SWRV,ETH,29.898547320000002,19181.706054500002,ETH,34.83250046567792,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4288,SWTH,BNB,7.31,1133820.23,BSC,7.583024127762639,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4289,SWTH,BNB,66.93,1133820.23,BSC,95.16732896674259,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4290,SWTH,ETH,0.55451652,80418.6105767,ETH,0.5560525730371912,POOL,Sushi,2021-07-19,Sushi,ETH,A
4291,SX,DAI,0.00,842.22,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4292,SX,ETH,17.68,1616962.47,PLOYGON,19.33413078947548,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4293,SX,ETH,105.33726768,9296.6895298,ETH,186.2958707275138,POOL,Sushi,2021-07-19,Sushi,ETH,A
4294,SX,QUICK,0,448.50,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4295,SXP,BNB,4.45,11088115.30,BSC,4.55021408335452,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4296,SXP,BNB,47.22,1410120.58,BSC,60.30287697867631,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
4297,SXP,BNB,33.98,11088119.92,BSC,40.444460848027305,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4298,SXP,ETH,5.46372744,934257.6369674,ETH,5.615313127641186,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4299,SYLO,ETH,1.06486992,304333.3363553,ETH,1.0705441390222337,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4300,SYN,ETH,0.7797670800000001,889.7408405,ETH,0.7828067866917587,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4301,SYNC,ETH,6.152310119999999,8921.9003968,ETH,6.344954989131457,POOL,Sushi,2021-07-19,Sushi,ETH,A
4302,Scam,BNB,294.36,113068.35,BSC,1776.1255572270557,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
4303,Scam,ETH,0.0,4.3100000000000004e-05,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4304,Seal,HAKKA,0.18874764000000002,675.2991641,ETH,0.18892539153905208,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4305,Seal,YFI,0.0,0.0,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4306,Skey,ETH,13.8006204,628636.9973835,ETH,14.7952729387268,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4307,Sunder,ETH,0.52994496,251850.1675359,ETH,0.5313477845547698,POOL,Sushi,2021-07-19,Sushi,ETH,A
4308,Suter,BNB,11.84,1621147.94,BSC,12.567268664640885,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4309,Suter,BNB,46.81,1621147.94,BSC,59.64782272443796,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4310,TACO,CRD,0.0,8.563905199999999,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4311,TACO,ETH,285.40978236,197.813616,ETH,1616.713710171502,POOL,Sushi,2021-07-19,Sushi,ETH,A
4312,TACO,ETH,4.476034680000001,69076.99509340001,ETH,4.577433611876036,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4313,TANGO,ETH,8.44844352,61154.4126538,ETH,8.814526935350674,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4314,TAP,ETH,1.0292844,118243.9347035,ETH,1.0345850903676679,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4315,TAPE,BNB,232.62,315561.30,BSC,916.3661215793755,FARM,https://apeswap.finance,2021-07-19,https://apeswap.finance,BSC,C
4316,TAR,ETH,0.20386356,75.5342174,ETH,0.20407093255661035,POOL,Sushi,2021-07-19,Sushi,ETH,A
4317,TAR,TNY,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4318,TAUD,ETH,0.0,3.9875427999999995,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4319,TAUD,TUSD,0.8979647999999999,5589.0666233,ETH,0.9019974535963149,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4320,TAURUS,ETH,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4321,TBB,ETH,2.93464992,81946.9716535,ETH,2.9780136259892176,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4322,TBTC,BTC,0.0,5220.3392532,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4323,TBTC,BTCB,33.24,5751412.22,BSC,39.409956813074906,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4324,TBTC,BTCB,65.75,5751412.22,BSC,92.88201792005597,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4325,TBTC,ETH,0.6411655199999999,875275.4873776999,ETH,0.6432197185805455,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4326,TCAD,TUSD,0.4613376,541.4087023000001,ETH,0.4624004712855623,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4327,TCAP,ETH,0.11845967999999998,2183206.2419324997,ETH,0.11852967873371423,POOL,Sushi,2021-07-19,Sushi,ETH,A
4328,TCORE,ETH,0.21185616,177045.4613432,ETH,0.21208011758830914,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4329,TCT,BUSD,71.37,1089320.73,BSC,104.01088092219783,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
4330,TDOGE,BNB,54.86,1387714.05,BSC,73.01154423791465,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4331,TEL,ETH,0.00,5298604.19,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4332,TEL,ETH,76.25611332,319048.3364996,ETH,114.20550378546194,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4333,TEL,ETH,0.9592674000000001,331.5459442,ETH,0.9638703902623114,POOL,Sushi,2021-07-19,Sushi,ETH,A
4334,TEL,QUICK,0.00,4649483.36,PLOYGON,0.0,FARM,https://quickswap.exchange/#/quick,2021-07-19,,,
4335,TEL,USDC,0.0482292,0.0129152,ETH,0.048240800272303375,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4336,TEN,ETH,0.0,28.018020800000002,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4337,TEND,ETH,20260.28484372,3135.1378261,ETH,9.758232251855626e+71,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4338,TENX,ETH,0.0,0.1132358,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4339,TGBP,ETH,1.4305084799999999,9893.982876600001,ETH,1.4407607809354683,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4340,TGBP,TUSD,0.97502244,5861.769772199999,ETH,0.9797781200230338,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4341,TGT,USDC,43.88,2117.795554,SOL,55.04364164904321,POOL,Raydium,2021-07-19,Raydium,SOL,B
4342,THKD,TUSD,0.2901096,1201.9949001,ETH,0.2905296688692882,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4343,TIDAL,ETH,5.1352778400000005,19568.191716600002,ETH,5.269039309010548,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4344,TITAN,BUSD,119.61,6293132.64,BSC,230.07326841970323,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4345,TITAN,ETH,1.1595042,0.2707895,ETH,1.1662338755082713,POOL,Sushi,2021-07-19,Sushi,ETH,A
4346,TKN,ETH,0.17551344,642480.5523156,ETH,0.175667132259405,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4347,TKO,BNB,5.11,12358103.43,BSC,5.24243666569606,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4348,TKO,BNB,60.96,12358103.43,BSC,83.87601414725358,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4349,TLM,BNB,10.00,4461997.23,BSC,10.515578161623251,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4350,TLM,BNB,84.52,4462152.30,BSC,132.6169512157555,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4351,TLN,ETH,1.43067408,14965.6895244,ETH,1.4409287603920795,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4352,TMC,ETH,1.2541848,15149.1811647,ETH,1.2620608619186902,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4353,TNO,CID,0.0,522.9630336,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4354,TNO,ETH,0.0,0.0019190000000000001,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4355,TNY,CID,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4356,TNY,TAR,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4357,TOAST,SUSHI,0.0,11.8500099,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4358,TOKAU,BNB,493.60,821477.12,BSC,13368.280271530255,FARM,https://www.bakeryswap.org,2021-07-19,https://www.bakeryswap.org,BSC,C
4359,TOL,ETH,0.021021360000000003,11.266081900000001,ETH,0.021023563591637817,POOL,Sushi,2021-07-19,Sushi,ETH,A
4360,TOMO,SRM,8.85,49845.6077871769,SOL,9.252253264801237,POOL,Raydium,2021-07-19,Raydium,SOL,B
4361,TOMO,USDC,22.79,91024.9406476787,SOL,25.58704038762476,POOL,Raydium,2021-07-19,Raydium,SOL,B
4362,TOMO,USDT,20.27,79417.2215948747,SOL,22.463609783184268,POOL,Raydium,2021-07-19,Raydium,SOL,B
4363,TOMOE,ETH,6.4170520799999995,33255.0587717,ETH,6.626819116816418,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4364,TOPO,USDC,0.14866572000000003,5.0560281,ETH,0.1487759790578913,POOL,Sushi,2021-07-19,Sushi,ETH,A
4365,TORN,ETH,0.00,312102.78,ETH,0.0,FARM,https://1inch.exchange/#/dao/farming,2021-07-19,https://1inch.exchange/#/dao/farming,ETH,B
4366,TORN,ETH,3.9955248,5558473.057561301,ETH,4.076192101379306,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4367,TORN,ETH,3.47433276,386504.7202287,ETH,3.5352216004437276,POOL,Sushi,2021-07-19,Sushi,ETH,A
4368,TOX,USDC,3.24,1368.873204,SOL,3.2929109626115727,POOL,Raydium,2021-07-19,Raydium,SOL,B
4369,TPT,BUSD,12.39,10015680.02,BSC,13.18788778640183,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4370,TPT,BUSD,37.72,10015680.02,BSC,45.791193464564415,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4371,TRAC,ETH,3.64919964,328468.9084582,ETH,3.716411105258599,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4372,TRAC,ETH,0.062282519999999994,371.1391176,ETH,0.062301866417624474,POOL,Sushi,2021-07-19,Sushi,ETH,A
4373,TRADE,BNB,19.34,725428.13,BSC,21.330589697149893,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4374,TRADE,BNB,105.18,725428.13,BSC,185.84726638510568,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4375,TRADE,ETH,2.05847628,646928.3058863,ETH,2.0797497775264295,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4376,TRIB,ETH,1.02158052,42927.752827,ETH,1.026802025632323,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4377,TRIBE,ETH,7.51125504,59956.6474826,ETH,7.799714368082267,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4378,TRIBE,FEI,0.13965696,167885236.60099238,ETH,0.13975425819290344,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4379,TRIPS,ETH,1.2326046,5731.4084652,ETH,1.2402114086423222,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4380,TRND,DAI,0.44732015999999997,1697.0896033000001,ETH,0.4483193767784055,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4381,TRND,ETH,0.8471833199999999,32078.884013200004,ETH,0.8507721581200389,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4382,TRST,ETH,42.9305478,5240.53413,ETH,53.58027456289054,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4383,TRU,ETH,27.322477320000004,790786.6012756,ETH,31.40612882740985,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4384,TRU,ETH,260.94213768,11487.8079079,ETH,1246.5597351669508,POOL,Sushi,2021-07-19,Sushi,ETH,A
4385,TRU,ETH,12.677612160000002,95472.2867465,ETH,13.513786441852439,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4386,TRU,ETH,10.187035920000001,858952.4561681,ETH,10.722418163807902,POOL,Sushi,2021-07-19,Sushi,ETH,A
4387,TRUSD,ETH,0.0,9.9036811,ETH,0.0,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4388,TRX,BNB,0.77,19590904.54,BSC,0.7729639389717713,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4389,TRX,BNB,38.45,19590906.33,BSC,46.85824579552327,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4390,TRXC,ETH,0.07012224,176.8924841,ETH,0.07014676398131581,POOL,Sushi,2021-07-19,Sushi,ETH,A
4391,TSD,USDC,1.78429752,0.0,ETH,1.8002668140934652,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4392,TSLA,ETH,0.0,1.0000000000000002e-06,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4393,TST,ETH,0.61526688,195.6727011,ETH,0.617158316892108,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4394,TST,ETH,6.1809040799999995,218.56768590000001,ETH,6.375362432880993,POOL,Sushi,2021-07-19,Sushi,ETH,A
4395,TTT,USDT,0.0008701199999999999,0.8562609000000001,ETH,0.0008701237778963034,POOL,Sushi,2021-07-19,Sushi,ETH,A
4396,TULIP,USDC,0.97,1587147.3704834399,SOL,0.9747067337337434,POOL,Raydium,2021-07-19,Raydium,SOL,B
4397,TUSD,BUSD,3.16,80736415.14,BSC,3.210316916985012,FARM,https://autofarm.network,2021-07-19,https://autofarm.network,BSC,C
4398,TUSD,BUSD,9.32,80736415.14,BSC,9.766819060240861,FARM,https://pancakeswap.finance,2021-07-19,https://pancakeswap.finance,BSC,B
4399,TUSD,ETH,6.866021999999999,936971.2142738,ETH,7.106530246789533,POOL,Sushi,2021-07-19,Sushi,ETH,A
4400,TUSD,ETH,4.26467916,1390019.1744295,ETH,4.356663254722726,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4401,TUSD,TAUD,0.8979647999999999,5589.0666233,ETH,0.9019974535963149,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4402,TUSD,TCAD,0.4613376,541.4087023000001,ETH,0.4624004712855623,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4403,TUSD,TGBP,0.97502244,5861.769772199999,ETH,0.9797781200230338,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4404,TUSD,THKD,0.2901096,1201.9949001,ETH,0.2905296688692882,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4405,TUSD,USDC,0.0,0.0,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
4406,TUSD,USDC,0.13695972,2339.3517026,ETH,0.1370532953454795,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4407,TUSD,sil,0.2191296,1396.7054414,ETH,0.21936920515814862,POOL,Sushi,2021-07-19,Sushi,ETH,A
4408,TVK,ETH,100.06575287999999,741190.2822907,ETH,171.63480936667037,POOL,Uniswap,2021-07-19,Uniswap,ETH,A
4409,TWERKY,ETH,0.0,379.1644781,ETH,0.0,POOL,Sushi,2021-07-19,Sushi,ETH,A
